x,y1,y2,y3,y4,Y13,Y24,Y36,Y40,dev_y1_Y13,dev_y2_Y24,dev_y3_Y36,dev_y4_Y40
14.2,23.670996,5726.212,70.88342,17.738539,23.4,5726.576,71.0,17.702791,0.27099600000000024,0.363999999999578,0.11657999999999902,0.035747999999998115
14.3,23.925362,5848.667,71.3628,18.209484,23.6,5848.414,71.5,18.652115,0.3253619999999984,0.2530000000006112,0.1372000000000071,0.44263099999999866
14.4,23.807688,5971.5186,72.07946,19.49972,23.8,5971.968,72.0,19.619818,0.007687999999998141,0.44939999999951397,0.07945999999999742,0.1200979999999987
14.5,23.52467,6097.648,72.73531,20.328037,24.0,6097.25,72.5,20.604925,0.4753299999999996,0.39800000000013824,0.23530999999999835,0.27688800000000313
14.6,24.591185,6224.29,73.0586,21.331665,24.2,6224.272,73.0,21.606485,0.3911850000000001,0.018000000000029104,0.05859999999999843,0.2748199999999983
14.7,24.896029,6353.248,73.81486,23.094545,24.4,6353.046,73.5,22.623585,0.49602900000000005,0.20199999999931606,0.3148599999999959,0.4709600000000016
14.8,24.577204,6483.6387,74.22524,23.546997,24.6,6483.584,74.0,23.655352,0.022796000000003147,0.05470000000059372,0.22523999999999944,0.10835499999999954
14.9,24.722559,6615.523,74.009895,24.920847,24.8,6615.898,74.5,24.700972,0.07744100000000032,0.375,0.4901049999999998,0.21987499999999827
15.0,24.871653,6749.6826,75.430214,25.807438,25.0,6750.0,75.0,25.759687,0.12834700000000154,0.31739999999990687,0.43021400000000654,0.04775100000000165
15.1,24.905693,6886.1353,75.22872,26.659164,25.2,6885.902,75.5,26.830812,0.2943069999999999,0.23329999999987194,0.2712800000000044,0.17164800000000113
15.2,25.614841,7023.5864,76.1867,27.913784,25.4,7023.616,76.0,27.913736,0.21484099999999984,0.02959999999984575,0.18670000000000186,4.7999999999603915e-05
15.3,25.335499,7163.1313,76.49628,28.791384,25.6,7163.154,76.5,29.00793,0.26450100000000276,0.022700000000440923,0.003720000000001278,0.21654600000000102
15.4,26.281654,7304.923,76.74465,29.937378,25.8,7304.528,77.0,30.112953,0.4816539999999989,0.39499999999952706,0.25535000000000707,0.17557500000000203
15.5,26.333672,7447.8027,77.82526,30.751514,26.0,7447.75,77.5,31.228453,0.33367199999999997,0.052700000000186265,0.3252600000000001,0.476938999999998
15.6,26.046892,7592.612,78.04847,32.130257,26.2,7592.832,78.0,32.35418,0.15310799999999958,0.22000000000025466,0.048469999999994684,0.2239229999999992
15.7,26.455336,7740.23,78.02457,33.21023,26.4,7739.786,78.5,33.489967,0.055336000000000496,0.44399999999950523,0.4754300000000029,0.27973699999999724
15.8,26.368628,7888.967,79.47276,34.59991,26.6,7888.624,79.0,34.63577,0.23137200000000036,0.3429999999998472,0.47275999999999385,0.03585999999999956
15.9,27.15283,8039.2373,79.86095,35.866,26.8,8039.358,79.5,35.79162,0.35283000000000087,0.12070000000039727,0.36095000000000255,0.07437999999999789
16.0,27.129084,8191.616,79.8729,37.21782,27.0,8192.0,80.0,36.95766,0.12908399999999887,0.38400000000001455,0.12709999999999866,0.26016000000000616
16.1,26.751871,8346.723,80.76296,37.681404,27.2,8346.562,80.5,38.134132,0.448128999999998,0.1610000000000582,0.26296000000000674,0.45272800000000046
16.2,27.36485,8502.828,80.804825,38.905994,27.4,8503.056,81.0,39.321373,0.035149999999998016,0.22800000000097498,0.1951750000000061,0.4153790000000015
16.3,27.477352,8661.496,81.41493,40.210957,27.6,8661.494,81.5,40.519806,0.12264800000000164,0.0019999999985884642,0.08507000000000176,0.30884900000000215
16.4,28.295033,8821.42,82.44391,41.60834,27.8,8821.888,82.0,41.729946,0.4950329999999994,0.4680000000007567,0.44391000000000247,0.12160599999999988
16.5,28.441545,8984.257,82.51089,43.015625,28.0,8984.25,82.5,42.952396,0.4415450000000014,0.006999999999607098,0.010890000000003397,0.06322899999999976
16.6,27.706556,9148.443,83.18286,43.751213,28.2,9148.592,83.0,44.187828,0.4934440000000002,0.14900000000125146,0.18286000000000513,0.4366150000000033
16.7,28.750156,9314.479,83.30909,45.461464,28.4,9314.926,83.5,45.436985,0.3501560000000019,0.4470000000001164,0.19091000000000236,0.024478999999999473
16.8,28.70776,9483.183,84.30296,46.493694,28.6,9483.264,84.0,46.70068,0.10775999999999897,0.08099999999831198,0.3029599999999988,0.20698600000000056
16.9,28.504154,9653.318,84.44001,47.531292,28.8,9653.618,84.5,47.979767,0.29584600000000094,0.3000000000010914,0.0599899999999991,0.44847500000000196
17.0,28.578192,9826.228,84.63577,49.401424,29.0,9826.0,85.0,49.27516,0.42180799999999863,0.227999999999156,0.36423000000000627,0.12626399999999904
17.1,29.446218,10000.62,85.30306,50.120823,29.2,10000.422,85.5,50.58781,0.24621799999999894,0.19800000000032014,0.1969399999999979,0.46698699999999604
17.2,29.518734,10176.584,86.214966,51.566555,29.4,10176.896,86.0,51.91868,0.1187339999999999,0.31199999999989814,0.214966000000004,0.3521250000000009
17.3,29.337793,10355.69,86.75623,53.56638,29.6,10355.434,86.5,53.26876,0.2622070000000001,0.25600000000122236,0.2562300000000022,0.297620000000002
17.4,29.559355,10536.49,87.33917,54.964657,29.8,10536.048,87.0,54.639057,0.24064500000000066,0.4419999999990978,0.33916999999999575,0.32560000000000144
17.5,30.382164,10718.677,87.65341,56.241364,30.0,10718.75,87.5,56.03056,0.3821639999999995,0.07300000000032014,0.15340999999999383,0.210803999999996
17.6,29.750975,10904.044,87.617615,57.525143,30.2,10903.552,88.0,57.444256,0.4490249999999989,0.4920000000001892,0.3823849999999993,0.08088699999999704
17.7,30.73722,11090.118,88.87676,59.094006,30.4,11090.466,88.5,58.881107,0.3372200000000021,0.34799999999995634,0.3767600000000044,0.21289900000000017
17.8,30.661835,11279.324,89.19227,60.50199,30.6,11279.504,89.0,60.342045,0.06183499999999853,0.18000000000029104,0.1922699999999935,0.15994500000000045
17.9,30.847145,11470.894,89.2391,61.595287,30.8,11470.678,89.5,61.827957,0.04714500000000044,0.21600000000034925,0.26090000000000657,0.23266999999999882
18.0,31.090006,11663.734,90.0789,63.641296,31.0,11664.0,90.0,63.339684,0.09000599999999892,0.26599999999962165,0.07890000000000441,0.30161199999999866
18.1,31.40743,11859.015,90.0714,64.614426,31.2,11859.482,90.5,64.878006,0.20743000000000222,0.467000000000553,0.428600000000003,0.2635800000000046
18.2,31.137447,12056.959,90.97422,66.67435,31.4,12057.136,91.0,66.44365,0.2625529999999969,0.17699999999967986,0.02577999999999747,0.2306999999999988
18.3,31.376091,12256.522,91.5396,68.44134,31.6,12256.974,91.5,68.03725,0.22390900000000258,0.45199999999931606,0.039599999999992974,0.4040899999999965
18.4,32.177235,12458.709,92.14657,69.571884,31.8,12459.008,92.0,69.65936,0.37723500000000243,0.2989999999990687,0.14656999999999698,0.08747600000000944
18.5,32.397163,12663.301,92.87676,71.29373,32.0,12663.25,92.5,71.31048,0.39716299999999904,0.05099999999947613,0.3767600000000044,0.01675000000000182
18.6,32.125023,12869.295,92.57208,72.54649,32.2,12869.712,93.0,72.990974,0.07497700000000407,0.4169999999994616,0.4279200000000003,0.44448399999998855
18.7,32.265812,13078.676,93.251274,74.93135,32.4,13078.406,93.5,74.701164,0.13418800000000175,0.26999999999861757,0.2487260000000049,0.23018599999998912
18.8,32.883892,13289.322,93.718636,75.997505,32.6,13289.344,94.0,76.44123,0.2838920000000016,0.02199999999902502,0.2813639999999964,0.4437250000000006
18.9,33.100853,13502.5,94.034256,78.684395,32.8,13502.538,94.5,78.21127,0.3008530000000036,0.03800000000046566,0.4657440000000008,0.473124999999996
19.0,32.779934,13718.116,94.960846,79.53923,33.0,13718.0,95.0,80.0113,0.22006600000000276,0.11599999999998545,0.03915399999999636,0.4720700000000022
19.1,33.43027,13935.828,95.57979,81.42586,33.2,13935.742,95.5,81.841194,0.2302699999999973,0.08599999999933061,0.07979000000000269,0.4153340000000014
19.2,32.966526,14155.423,95.83025,83.5419,33.4,14155.776,96.0,83.70078,0.4334739999999968,0.352999999999156,0.1697499999999934,0.15887999999999636
19.3,33.485565,14377.99,96.24772,85.2605,33.6,14378.114,96.5,85.589745,0.11443500000000029,0.12399999999979627,0.25227999999999895,0.32924500000000023
19.4,34.072723,14602.365,97.15841,87.965195,33.8,14602.768,97.0,87.507706,0.27272300000000627,0.4030000000002474,0.1584100000000035,0.45748899999999537
19.5,34.15051,14829.701,97.719,89.044914,34.0,14829.75,97.5,89.454185,0.15050999999999704,0.04900000000088767,0.2189999999999941,0.4092709999999897
19.6,33.875698,15058.578,98.09285,91.52288,34.2,15059.072,98.0,91.42861,0.324302000000003,0.49400000000059663,0.09284999999999854,0.09426999999999452
19.7,33.952816,15291.142,98.50072,93.63963,34.4,15290.746,98.5,93.43035,0.447184,0.3960000000006403,0.0007200000000011642,0.20927999999999258
19.8,34.51727,15524.978,99.343155,95.835785,34.6,15524.784,99.0,95.45868,0.08272999999999797,0.19399999999950523,0.3431549999999959,0.37710500000000025
19.9,34.63903,15761.66,99.192604,97.69748,34.8,15761.198,99.5,97.51282,0.16096999999999895,0.46199999999953434,0.3073959999999971,0.18465999999999383

Largest Deviations
Largest dev_y1_Y13,0.499221
Largest dev_y2_Y24,0.499000
Largest dev_y3_Y36,0.498943
Largest dev_y4_Y40,0.499779

Max Deviations
Max Deviation dev_y1_Y13,0.706005
Max Deviation dev_y2_Y24,0.705693
Max Deviation dev_y3_Y36,0.705612
Max Deviation dev_y4_Y40,0.706794
